"Listing URL","Property Type","Latitude","Longitude","Star Rating","Number of Active Days","Bedrooms","Has pool","Cleaning Fee","Extra Guest Fee","Average Daily Rate LTM","Occupancy Rate LTM","Annual Revenue LTM"
"http://airbnb.com/rooms/751826224700630099","Entire Home","33.61413","-112.15391","5","159","3","f","0","0","132","88","42514"
"http://airbnb.com/rooms/752016619895129096","Entire Home","33.50441","-112.24138","0","35","3","f","0","0","190","21","14598"
"http://airbnb.com/rooms/752049439528869262","Entire Home","33.478","-112.217","0","28","4","t","0","0","315","47","54181"
"http://airbnb.com/rooms/752083301927333359","Entire Home","33.588","-112","4.8","182","4","t","0","0","244","38","33935"
"http://airbnb.com/rooms/752119445879137155","Entire Home","33.472","-112.069","4.8","223","1","t","0","0","105","79","30360"
"http://airbnb.com/rooms/752369490846921154","Entire Home","33.48547","-111.99085","5","28","3","t","0","0","334","56","68455"
"http://airbnb.com/rooms/752381315676409571","Entire Home","33.593","-112","5","31","3","t","0","0","235","58","49882"
"http://airbnb.com/rooms/752449851099183000","Entire Home","33.45102","-111.98075","4.8","216","3","f","0","0","178","64","41695"
"http://airbnb.com/rooms/752460694894768692","Entire Home","33.56526","-112.06995","5","185","3","f","0","0","178","65","42345"
"http://airbnb.com/rooms/752845564229654882","Entire Home","33.59485","-112.00461","4.5","5","3","f","0","0","178","24","15665"
"http://airbnb.com/rooms/752847339679632790","Entire Home","33.47622","-112.05795","0","189","4","f","0","0","174","86","54768"
"http://airbnb.com/rooms/752993597956250258","Entire Home","33.38197","-112.10871","4.8","168","1","t","0","0","51","70","13067"
"http://airbnb.com/rooms/753110022774995199","Entire Home","33.49818","-112.24911","4.1","217","3","t","0","0","197","33","23793"
"http://airbnb.com/rooms/753129698882536169","Entire Home","33.45","-112.039","5","216","1","f","0","0","96","62","21784"
"http://airbnb.com/rooms/753575607665865728","Entire Home","33.47484","-112.05868","0","27","3","f","0","0","133","89","43324"
"http://airbnb.com/rooms/753586517635747419","Entire Home","33.61046","-111.9504","4","114","5","t","0","0","254","59","54849"
"http://airbnb.com/rooms/753586935175431293","Entire Home","33.47436","-112.05863","4.8","223","1","f","0","0","53","70","13578"
"http://airbnb.com/rooms/753769611833398315","Entire Home","33.48451","-111.99049","5","209","5","t","0","0","623","49","111728"
"http://airbnb.com/rooms/753819894814830289","Entire Home","33.483","-112.095","0","101","3","f","0","0","201","34","25011"
"http://airbnb.com/rooms/753850546344695052","Entire Home","33.58569","-112.03024","5","174","3","t","0","0","216","59","46644"
"http://airbnb.com/rooms/753897166063994879","Entire Home","33.51982","-112.04603","5","141","4","t","0","0","494","96","173572"
"http://airbnb.com/rooms/753932591455281104","Entire Home","33.45387","-112.04822","4.8","74","2","f","0","0","115","88","37040"
"http://airbnb.com/rooms/754082049037593674","Entire Home","33.604","-111.952","5","210","5","t","0","0","461","50","84363"
"http://airbnb.com/rooms/754300801715527167","Entire Home","33.497","-112.089","5","162","1","f","0","0","94","65","22362"
"http://airbnb.com/rooms/754309171925833347","Entire Home","33.487","-112.089","5","158","3","f","0","0","173","68","43056"
"http://airbnb.com/rooms/754311685603505321","Condo","33.49136","-111.99984","5","56","2","t","0","0","82","81","24313"
"http://airbnb.com/rooms/754430165744712105","Condo","33.59656","-111.98677","0","29","1","t","0","0","68","62","15435"
"http://airbnb.com/rooms/754451951107411833","Private Room","33.58827","-112.09203","5","35","1","f","0","0","3197","72","842469"
"http://airbnb.com/rooms/754504384908829556","Entire Home","33.52419","-112.08273","5","126","1","f","0","0","129","70","33050"
"http://airbnb.com/rooms/754536881904222259","Condo","33.49845","-112.06292","4.9","224","2","f","0","0","119","33","14372"
"http://airbnb.com/rooms/754556917719733091","Condo","33.45766","-112.07793","5","11","1","t","0","0","178","98","63850"
"http://airbnb.com/rooms/754622272694580537","Entire Home","33.599","-112.011","5","189","3","f","0","0","160","54","31623"
"http://airbnb.com/rooms/754712024043013887","Entire Home","33.52171","-112.05397","0","63","3","f","0","0","150","8","4392"
"http://airbnb.com/rooms/755119693944951340","Entire Home","33.55535","-112.10793","4.7","134","1","t","0","0","104","61","23219"
"http://airbnb.com/rooms/755195263767179862","Entire Home","33.498","-112.041","5","119","1","f","0","0","127","48","22311"
"http://airbnb.com/rooms/755307687944607674","Entire Home","33.37927","-112.12942","4.7","15","3","f","0","0","270","72","71150"
"http://airbnb.com/rooms/755609284507389487","Entire Home","33.52428","-112.04041","5","114","2","t","0","0","323","98","115855"
"http://airbnb.com/rooms/755699040847714183","Entire Home","33.6011","-112.00353","4","4","2","t","0","0","552","100","202032"
"http://airbnb.com/rooms/755728271062232433","Entire Home","33.506","-112.262","5","220","3","f","0","0","139","37","18824"
"http://airbnb.com/rooms/755775569441828895","Entire Home","33.52745","-112.05315","0","4","2","f","0","0","154","100","56364"
"http://airbnb.com/rooms/755866125753167947","Entire Home","33.50592","-112.02494","5","101","3","f","0","0","250","77","70453"
"http://airbnb.com/rooms/755895930264782384","Entire Home","33.56566","-112.07351","5","41","1","f","0","0","117","56","23977"
"http://airbnb.com/rooms/755924830718858123","Entire Home","33.51076","-112.28654","5","7","4","t","0","0","927","100","339282"
"http://airbnb.com/rooms/755939780755328680","Entire Home","33.37832","-112.05325","5","187","5","t","0","0","556","76","154658"
"http://airbnb.com/rooms/756028229087642471","Condo","33.461","-112.076","5","86","1","t","0","0","152","52","28927"
"http://airbnb.com/rooms/756044789694962047","Entire Home","33.4721","-112.06265","4.9","73","2","f","0","0","160","74","43333"
"http://airbnb.com/rooms/756094281735792366","Entire Home","33.479","-112.053","4.9","13","Studio","f","0","0","88","46","14809"
"http://airbnb.com/rooms/756136583646388675","Entire Home","33.45835","-112.05642","5","109","1","f","0","0","94","43","14794"
"http://airbnb.com/rooms/756439097522219237","Condo","33.59766426853244","-111.98706329751606","0","54","1","t","0","0","95","100","34770"
"http://airbnb.com/rooms/757092131022341086","Private Room","33.37522","-112.22011","5","79","1","f","0","0","47","38","6537"
"http://airbnb.com/rooms/757103906883742565","Private Room","33.37634","-112.21879","4.5","4","1","f","0","0","55","100","20130"
"http://airbnb.com/rooms/757158888816182848","Entire Home","33.504","-112.091","4.5","216","4","f","0","0","198","38","27538"
"http://airbnb.com/rooms/757160484193555057","Entire Home","33.45607","-112.08603","5","223","2","f","0","0","215","34","26754"
"http://airbnb.com/rooms/757205837270846433","Entire Home","33.48415","-112.09436","5","95","Studio","f","0","0","111","64","26001"
"http://airbnb.com/rooms/757230412535136610","Entire Home","33.53216","-112.06247","4.5","182","Studio","f","0","0","93","42","14296"
"http://airbnb.com/rooms/757249440429292083","Entire Home","33.45466","-112.12398","4.7","134","1","f","0","0","78","65","18557"
"http://airbnb.com/rooms/757251957493232360","Condo","33.449","-112.059","5","21","2","t","0","0","102","86","32103"
"http://airbnb.com/rooms/757253705300886308","Entire Home","33.612","-112.05614","4.8","193","1","f","0","0","110","32","12884"
"http://airbnb.com/rooms/757268075952728228","Entire Home","33.30714","-112.05187","4.9","196","4","t","0","0","168","75","46116"
"http://airbnb.com/rooms/757288434579941076","Entire Home","33.5074","-112.05248","4.2","116","1","f","0","0","64","100","23424"
"http://airbnb.com/rooms/757290653573762501","Condo","33.449","-112.059","0","119","2","t","0","0","98","67","24033"
"http://airbnb.com/rooms/757370291184243185","Condo","33.448","-112.056","0","54","2","t","0","0","95","87","30249"
"http://airbnb.com/rooms/757484508044692431","Entire Home","33.48818","-112.1017","5","42","2","f","0","0","212","100","77592"
"http://airbnb.com/rooms/757507093909541048","Entire Home","33.55249","-112.15484","5","6","1","f","0","0","104","60","22814"
"http://airbnb.com/rooms/757948335937478309","Condo","33.454","-112.082","0","46","2","t","0","0","131","60","28771"
"http://airbnb.com/rooms/757960454706896183","Condo","33.454","-112.082","5","18","2","t","0","0","115","67","28202"
"http://airbnb.com/rooms/758071322573745675","Condo","33.3","-112.057","5","100","2","t","0","0","87","24","7642"
"http://airbnb.com/rooms/758157931459640430","Entire Home","33.48126","-112.04334","5","11","3","t","0","0","326","65","77559"
"http://airbnb.com/rooms/758440072989983629","Entire Home","33.62","-111.957","4.5","214","5","t","0","0","350","63","80703"
"http://airbnb.com/rooms/758597986974418079","Entire Home","33.61108","-112.00107","4.3","74","1","t","0","0","129","100","47214"
"http://airbnb.com/rooms/758608578664623238","Entire Home","33.467","-112.078","5","35","1","t","0","0","106","41","15905"
"http://airbnb.com/rooms/758611767973354819","Private Room","33.60032","-112.13787","5","148","1","t","0","0","56","79","16193"
"http://airbnb.com/rooms/758701689749462547","Entire Home","33.45137","-112.05561","4.6","216","2","f","0","0","143","39","20411"
"http://airbnb.com/rooms/758752649959061151","Entire Home","33.485","-112.007","5","224","3","f","0","0","150","52","28548"
"http://airbnb.com/rooms/758799820705611324","Private Room","33.522","-112.063","5","183","1","t","0","0","85","47","14622"
"http://airbnb.com/rooms/758805768650964307","Entire Home","33.59666","-111.99897","5","126","3","f","0","0","187","63","43118"
"http://airbnb.com/rooms/758824103883516194","Private Room","33.55484","-112.11756","5","189","1","t","0","0","44","47","7570"
"http://airbnb.com/rooms/758837909596035744","Entire Home","33.55509","-112.11752","4.6","181","3","t","0","0","129","93","43910"
"http://airbnb.com/rooms/758861056088891591","Condo","33.38554","-112.01179","5","35","1","t","0","0","2943","27","290824"
"http://airbnb.com/rooms/759708867599608960","Condo","33.51535","-112.09207","4.9","224","2","t","0","0","109","90","35904"
"http://airbnb.com/rooms/760004643602401748","Private Room","33.41845","-112.22913","4.2","21","1","f","0","0","67","51","12514"
"http://airbnb.com/rooms/760129481657478065","Entire Home","33.61212","-111.94435","0","133","7","t","0","0","429","63","98919"
"http://airbnb.com/rooms/760180951962272795","Entire Home","33.38669","-111.97874","4.8","76","3","f","0","0","155","62","35175"
"http://airbnb.com/rooms/760246454311804754","Entire Home","33.408","-112.266","5","74","1","f","0","0","76","18","5005"
"http://airbnb.com/rooms/760297400684081692","Entire Home","33.45611","-112.06137","5","148","1","f","0","0","124","84","38123"
"http://airbnb.com/rooms/760499768890101164","Condo","33.59524","-112.03354","4.8","25","2","f","0","0","145","24","12737"
"http://airbnb.com/rooms/760832841310577071","Entire Home","33.367","-112.039","5","212","1","t","0","0","105","75","28822"
"http://airbnb.com/rooms/760836188052918024","Condo","33.51338","-112.01432","5","35","2","t","0","0","97","38","13490"
"http://airbnb.com/rooms/760854381558924273","Entire Home","33.46948","-112.04735","2","100","Studio","f","0","0","72","41","10804"
"http://airbnb.com/rooms/760859974269070540","Condo","33.50449","-112.08651","0","4","2","t","0","0","200","100","73200"
"http://airbnb.com/rooms/760912639700260291","Entire Home","33.55958","-112.05627","5","189","0","f","0","0","18","20","1317"
"http://airbnb.com/rooms/761617002152456799","Entire Home","33.60025","-111.93051","5","52","4","t","0","0","629","51","117409"
"http://airbnb.com/rooms/761632310446316539","Entire Home","33.477","-112.034","5","186","1","f","0","0","72","100","26352"
"http://airbnb.com/rooms/761642407742398275","Entire Home","33.492","-111.984","5","50","1","t","0","0","182","89","59285"
"http://airbnb.com/rooms/761645084886236061","Entire Home","33.60892","-112.08285","4.9","202","4","t","0","0","307","53","59551"
"http://airbnb.com/rooms/761670921125148902","Entire Home","33.46786","-112.00007","0","158","5","t","0","0","736","34","91588"
"http://airbnb.com/rooms/761743642475255637","Entire Home","33.548","-112.044","5","61","2","t","0","0","202","98","72456"
"http://airbnb.com/rooms/762370262726403841","Entire Home","33.387","-111.972","0","73","2","f","0","0","150","99","54348"
"http://airbnb.com/rooms/762400650190138981","Entire Home","33.52554","-112.08115","5","199","9","t","0","0","1166","65","277391"
"http://airbnb.com/rooms/762403282744362978","Entire Home","33.49368","-111.98216","5","223","2","t","0","0","370","58","78544"
"http://airbnb.com/rooms/762457499128896015","Entire Home","33.56698","-112.08616","5","52","3","t","0","0","173","42","26591"
"http://airbnb.com/rooms/762471588281202422","Entire Home","33.60903","-111.93224","5","199","7","t","0","0","1673","55","336775"
"http://airbnb.com/rooms/762530819330363131","Entire Home","33.49994","-112.05729","5","81","1","t","0","0","83","43","13063"
"http://airbnb.com/rooms/762965270403066470","Entire Home","33.44911","-111.963","5","150","2","t","0","0","105","70","26901"
"http://airbnb.com/rooms/762991869764937897","Entire Home","33.35753","-111.97527","0","65","2","t","0","0","198","72","52175"
"http://airbnb.com/rooms/763032969844745659","Entire Home","33.615","-111.974","5","140","3","t","0","0","222","34","27625"
"http://airbnb.com/rooms/763033536534640143","Entire Home","33.459","-112.088","5","183","2","f","0","0","198","41","29712"
"http://airbnb.com/rooms/763060716444922033","Entire Home","33.60784","-111.95356","5","149","3","t","0","0","379","40","55485"
"http://airbnb.com/rooms/763069658613120981","Entire Home","33.52182","-112.08492","0","170","3","t","0","0","380","66","91793"
"http://airbnb.com/rooms/763154849734611619","Entire Home","33.293","-112.089","5","86","4","t","0","0","193","95","67106"
"http://airbnb.com/rooms/763904239571249979","Entire Home","33.50717","-112.07576","5","44","4","f","0","0","366","63","84396"
"http://airbnb.com/rooms/764050511623524393","Entire Home","33.454","-112.09","5","4","1","f","0","0","64","100","23424"
"http://airbnb.com/rooms/764339432290537880","Entire Home","33.492","-111.996","5","187","4","t","0","0","285","76","79275"
"http://airbnb.com/rooms/764382281631574930","Entire Home","33.44951","-112.0877","4.9","45","3","t","0","0","294","40","43042"
"http://airbnb.com/rooms/764508938037635259","Entire Home","33.49235","-112.09516","5","112","2","f","0","0","154","55","30999"
"http://airbnb.com/rooms/764526191470551883","Entire Home","33.46681","-112.03447","5","62","2","f","0","0","134","93","45608"
"http://airbnb.com/rooms/764567105197058315","Entire Home","33.4794","-112.078","5","35","5","t","0","0","411","72","108305"
"http://airbnb.com/rooms/764567904915103788","Entire Home","33.50792","-112.08161","4.8","64","1","t","0","0","171","86","53825"
"http://airbnb.com/rooms/764695100566312954","Entire Home","33.512","-112.042","0","70","2","f","0","0","126","96","44270"
"http://airbnb.com/rooms/764703605892677131","Entire Home","33.3603","-112.04972","4.9","35","1","f","0","0","91","24","7989"
"http://airbnb.com/rooms/764789666159798518","Entire Home","33.60447","-112.13585","5","121","3","f","0","0","285","33","34422"
"http://airbnb.com/rooms/764914274696376332","Entire Home","33.46006","-112.07048","0","29","1","t","0","0","88","79","25443"
"http://airbnb.com/rooms/765164117800003120","Entire Home","33.48668","-112.0399","5","8","3","f","0","0","238","100","87108"
"http://airbnb.com/rooms/765195138940315012","Entire Home","33.35889","-111.97438","4","63","2","t","0","0","182","84","55952"
"http://airbnb.com/rooms/765214286440576636","Entire Home","33.47464","-112.01779","5","7","1","f","0","0","156","69","39371"
"http://airbnb.com/rooms/765245037012842265","Entire Home","33.60168","-111.93603","5","219","4","t","0","0","223","87","71007"
"http://airbnb.com/rooms/765262189928791705","Entire Home","33.45514","-112.08369","2.5","15","2","f","0","0","176","96","61830"
"http://airbnb.com/rooms/765287990071624593","Entire Home","33.60754","-111.97967","5","35","3","t","0","0","235","21","18059"
"http://airbnb.com/rooms/765395310360126891","Entire Home","33.604","-111.93","5","211","4","t","0","0","552","46","92935"
"http://airbnb.com/rooms/765486923372880524","Entire Home","33.487","-112.111","5","126","4","f","0","0","422","24","37068"
"http://airbnb.com/rooms/765821862609264634","Entire Home","33.49011","-112.05828","4.9","35","2","f","0","0","84","75","23058"
"http://airbnb.com/rooms/765924750587653757","Entire Home","33.36125","-111.97072","5","119","1","t","0","0","165","62","37443"
"http://airbnb.com/rooms/765953682535097558","Entire Home","33.37647","-112.15474","5","33","4","f","0","0","156","62","35402"
"http://airbnb.com/rooms/766024283167411206","Entire Home","33.618","-111.968","5","67","3","t","0","0","252","84","77477"
"http://airbnb.com/rooms/766030322572042715","Entire Home","33.61","-111.935","0","56","5","t","0","0","320","69","80814"
"http://airbnb.com/rooms/766031771864243697","Entire Home","33.45688","-112.0471","4.3","35","2","f","0","0","180","65","42822"
"http://airbnb.com/rooms/766089097160491819","Entire Home","33.47893","-112.06593","0","94","1","f","0","0","168","56","34435"
"http://airbnb.com/rooms/766139372995236341","Entire Home","33.581","-112.089","3","56","1","f","0","0","95","90","31293"
"http://airbnb.com/rooms/766237763531346513","Entire Home","33.48892","-112.09691","5","126","2","f","0","0","185","36","24377"
"http://airbnb.com/rooms/766515684642341799","Entire Home","33.55957","-112.13658","5","204","3","f","0","0","128","74","34668"
"http://airbnb.com/rooms/766594753818853521","Private Room","33.6","-112.121","4.9","203","1","f","0","0","47","63","10838"
"http://airbnb.com/rooms/766653184345458812","Entire Home","33.597","-111.959","0","56","4","t","0","0","548","81","162458"
"http://airbnb.com/rooms/766733257408264643","Entire Home","33.482","-112.043","5","202","2","t","0","0","164","86","51620"
"http://airbnb.com/rooms/766833581651931252","Entire Home","33.472","-112.242","4","179","4","t","0","0","200","59","43188"
"http://airbnb.com/rooms/766978628901502568","Entire Home","33.492","-111.977","5","144","3","f","0","0","207","82","62126"
"http://airbnb.com/rooms/767264377015923965","Entire Home","33.46381","-111.9934","5","4","4","f","0","0","263","100","96258"
"http://airbnb.com/rooms/767511059261986483","Private Room","33.47115","-112.22723","5","22","1","f","0","0","86","65","20463"
"http://airbnb.com/rooms/767539961755514635","Entire Home","33.506","-112.033","5","21","2","t","0","0","240","57","50072"
"http://airbnb.com/rooms/767617174255165413","Private Room","33.543","-112.144","5","102","1","f","0","0","65","66","15702"
"http://airbnb.com/rooms/767961641487531911","Entire Home","33.61448","-111.96781","5","8","3","t","0","0","427","100","156282"
"http://airbnb.com/rooms/768236463821927719","Entire Home","33.35792","-111.98027","5","120","3","t","0","0","248","32","29045"
"http://airbnb.com/rooms/768238036882600907","Entire Home","33.30667","-112.02741","5","66","4","t","0","0","338","35","43299"
"http://airbnb.com/rooms/768262832244791756","Entire Home","33.60057","-111.97189","5","188","5","t","0","0","368","86","115831"
"http://airbnb.com/rooms/768281946953590851","Entire Home","33.54733","-112.06234","4.9","168","2","t","0","0","255","68","63464"
"http://airbnb.com/rooms/768298124696527328","Entire Home","33.45296","-112.09431","4.8","61","2","f","0","0","120","61","26790"
"http://airbnb.com/rooms/768670421884470300","Entire Home","33.49016","-112.07911","5","44","2","t","0","0","144","63","33206"
"http://airbnb.com/rooms/768740239796751229","Private Room","33.38742","-112.12727","5","63","1","t","0","0","45","65","10707"
"http://airbnb.com/rooms/768754771990691791","Entire Home","33.55","-112.11","0","7","1","f","0","0","91","69","23006"
"http://airbnb.com/rooms/768755732653889589","Entire Home","33.52655","-112.02159","4.8","6","2","t","0","0","187","40","27389"
"http://airbnb.com/rooms/768803590018697606","Entire Home","33.5192","-112.06228","5","35","2","f","0","0","160","75","43920"
"http://airbnb.com/rooms/768845483971182799","Entire Home","33.60566","-111.93703","4.8","58","4","t","0","0","240","62","54458"
"http://airbnb.com/rooms/768863312077577566","Entire Home","33.60043","-112.02383","5","200","3","t","0","0","252","80","73786"
"http://airbnb.com/rooms/768866376537190878","Entire Home","33.47","-111.993","5","183","3","t","0","0","216","66","52176"
"http://airbnb.com/rooms/769091666759042861","Entire Home","33.48919","-112.0684","5","205","2","f","0","0","135","33","16306"
"http://airbnb.com/rooms/769415498606134320","Entire Home","33.4779","-112.24347","4.9","224","3","t","0","0","149","56","30540"
"http://airbnb.com/rooms/769466547645574565","Entire Home","33.522","-112.029","5","33","2","t","0","0","92","95","31986"
"http://airbnb.com/rooms/769529249047919882","Entire Home","33.323","-111.982","4.9","199","3","t","0","0","177","52","33687"
"http://airbnb.com/rooms/769621868744933459","Entire Home","33.47449","-112.0357","5","52","3","f","0","0","307","58","65169"
"http://airbnb.com/rooms/769670554825820837","Entire Home","33.60168","-111.95988","5","200","5","t","0","0","707","100","258762"
"http://airbnb.com/rooms/769755234106831511","Entire Home","33.29102","-112.0165","5","166","1","t","0","0","166","46","27948"
"http://airbnb.com/rooms/769783877189265753","Entire Home","33.507","-112.293","4.7","161","3","f","0","0","188","39","26836"
"http://airbnb.com/rooms/769836972642317700","Entire Home","33.354","-111.991","5","174","3","t","0","0","192","81","56919"
"http://airbnb.com/rooms/769993893441529059","Entire Home","33.52275","-111.97257","5","35","6","t","0","0","1003","55","201907"
"http://airbnb.com/rooms/770228326519367634","Entire Home","33.59825","-112.12082","4.8","221","4","f","0","0","212","74","57417"
"http://airbnb.com/rooms/770243456180423626","Entire Home","33.60273","-112.01793","4.3","106","4","t","0","0","203","70","52010"
"http://airbnb.com/rooms/770292902630039925","Entire Home","33.48988","-111.96642","5","192","4","f","0","0","211","74","57147"
"http://airbnb.com/rooms/770348504657333006","Entire Home","33.4926","-112.08399","4.8","214","4","t","0","0","254","58","53918"
"http://airbnb.com/rooms/770436003154986669","Entire Home","33.523","-112.085","5","34","2","f","0","0","94","46","15824"
"http://airbnb.com/rooms/770477543786905652","Entire Home","33.576","-112.074","5","49","2","t","0","0","160","96","56215"
"http://airbnb.com/rooms/770915067295873697","Entire Home","33.46468","-112.09096","5","165","3","f","0","0","247","73","65993"
"http://airbnb.com/rooms/770920591617059940","Entire Home","33.477","-112.101","5","84","3","f","0","0","188","81","55737"
"http://airbnb.com/rooms/770954338061215415","Entire Home","33.597","-111.972","4.8","207","4","t","0","0","239","35","30617"
"http://airbnb.com/rooms/770985447306907568","Entire Home","33.609","-111.951","5","203","6","t","0","0","774","45","127478"
"http://airbnb.com/rooms/771129993152513568","Entire Home","33.50091","-112.25981","4.9","84","1","f","0","0","59","76","16413"
"http://airbnb.com/rooms/771142277143380809","Entire Home","33.4599","-112.06279","5","141","3","f","0","0","308","31","34947"
"http://airbnb.com/rooms/771228118930123169","Entire Home","33.51249","-112.0519","5","4","3","f","0","0","286","30","31384"
"http://airbnb.com/rooms/771243301447574486","Entire Home","33.61095","-111.94014","5","177","4","t","0","0","449","52","85454"
"http://airbnb.com/rooms/771690080959706430","Entire Home","33.592","-112.148","4.5","4","4","t","0","0","194","100","71004"
"http://airbnb.com/rooms/771695159514921002","Entire Home","33.484","-112.042","4.5","42","3","f","0","0","156","71","40539"
"http://airbnb.com/rooms/771728771858175596","Entire Home","33.49684","-112.03943","5","214","3","t","0","0","255","68","63465"
"http://airbnb.com/rooms/771783558089013142","Private Room","33.53537","-112.05101","5","82","2","f","0","0","99","61","22103"
"http://airbnb.com/rooms/771799823035192148","Entire Home","33.504","-112.04","5","30","3","t","0","0","300","88","96624"
"http://airbnb.com/rooms/771823825688614486","Entire Home","33.59","-112.011","4.7","95","3","t","0","0","268","93","91223"
"http://airbnb.com/rooms/771876711153409482","Entire Home","33.48721","-112.09309","4.5","214","2","f","0","0","89","77","25081"
"http://airbnb.com/rooms/771882219886409215","Entire Home","33.544","-112.036","5","62","3","f","0","0","327","60","71807"
"http://airbnb.com/rooms/771901658149940964","Entire Home","33.602","-111.972","5","25","4","f","0","0","550","29","58384"
"http://airbnb.com/rooms/771902284390768791","Entire Home","33.48285","-112.05385","4.9","178","3","t","0","0","222","51","41438"
"http://airbnb.com/rooms/771906879122545580","Entire Home","33.51016","-112.28439","4.9","138","3","f","0","0","150","78","42822"
"http://airbnb.com/rooms/771930649523845717","Entire Home","33.58838","-112.03137","5","103","3","t","0","0","278","84","85470"
"http://airbnb.com/rooms/772002307567475720","Entire Home","33.532","-112.047","5","34","3","f","0","0","337","49","60433"
"http://airbnb.com/rooms/772017278345976846","Entire Home","33.37564","-112.00489","3","4","2","t","0","0","134","100","49044"
"http://airbnb.com/rooms/772416614703034635","Entire Home","33.46304","-112.08013","5","202","4","t","0","0","501","77","141193"
"http://airbnb.com/rooms/772449358124984332","Entire Home","33.46662","-112.07968","0","60","3","f","0","0","300","60","65880"
"http://airbnb.com/rooms/772452890834592143","Entire Home","33.39375","-112.00509","5","143","4","f","0","0","222","50","40626"
"http://airbnb.com/rooms/772468703261536780","Private Room","33.505","-112.008","5","213","1","t","0","0","105","87","33435"
"http://airbnb.com/rooms/772533003204719434","Entire Home","33.48175","-112.06478","0","96","1","t","0","0","92","100","33672"
"http://airbnb.com/rooms/772542979318625442","Entire Home","33.40882","-112.26175","5","216","1","f","0","0","86","74","23292"
"http://airbnb.com/rooms/772583063096668986","Entire Home","33.362","-112.061","5","210","3","t","0","0","240","76","66758"
"http://airbnb.com/rooms/772651912779731709","Entire Home","33.533","-112.048","4.8","181","4","f","0","0","252","47","43350"
"http://airbnb.com/rooms/772659898716170590","Entire Home","33.47688","-112.00562","4","10","6","f","0","0","287","96","100833"
"http://airbnb.com/rooms/772678013355912508","Entire Home","33.388","-112.172","5","80","4","f","0","0","151","24","13263"
"http://airbnb.com/rooms/772702620201573723","Entire Home","33.47659","-112.04319","4.5","88","3","f","0","0","126","79","36434"
"http://airbnb.com/rooms/772711477187132366","Entire Home","33.476","-111.978","4.8","224","1","f","0","0","71","64","16632"
"http://airbnb.com/rooms/772745742137935763","Entire Home","33.38749","-112.12786","0","7","4","t","0","0","352","100","128832"
"http://airbnb.com/rooms/772749385054986862","Entire Home","33.361","-112.062","5","166","3","t","0","0","257","90","84656"
"http://airbnb.com/rooms/772966400471167506","Entire Home","33.606","-112.013","5","115","4","t","0","0","195","61","43535"
"http://airbnb.com/rooms/773334280247973631","Entire Home","33.39209","-112.07501","0","52","2","f","0","0","112","100","40992"
"http://airbnb.com/rooms/773954232814437016","Entire Home","33.61214","-112.05604","0","203","3","t","0","0","468","87","149020"
"http://airbnb.com/rooms/773976435374692959","Entire Home","33.3955","-112.13307","3.6","18","5","f","0","0","243","87","77368"
"http://airbnb.com/rooms/774084973888688493","Entire Home","33.49006","-112.05803","4.9","37","1","f","0","0","87","100","31842"
"http://airbnb.com/rooms/774191512766971159","Entire Home","33.579","-112.056","0","7","2","t","0","0","127","100","46482"
"http://airbnb.com/rooms/774498041321130201","Entire Home","33.46139","-111.97837","0","15","2","f","0","0","157","88","50557"
"http://airbnb.com/rooms/774610113818208758","Entire Home","33.582","-111.966","0","67","2","t","0","0","183","81","54250"
"http://airbnb.com/rooms/774618946877426027","Entire Home","33.45916","-112.05859","0","140","6","f","0","0","4684","41","702882"
"http://airbnb.com/rooms/774652007409688154","Private Room","33.47766","-112.2177","5","67","1","t","0","0","53","56","10865"
"http://airbnb.com/rooms/774662481585764538","Entire Home","33.502","-112.256","5","35","2","f","0","0","203","27","20057"
"http://airbnb.com/rooms/774713335589571933","Entire Home","33.55163","-112.06065","4.8","72","2","t","0","0","151","100","55266"
"http://airbnb.com/rooms/774774117973243935","Entire Home","33.483","-112.066","0","63","1","t","0","0","114","99","41306"
"http://airbnb.com/rooms/774846346497958673","Entire Home","33.44489","-112.07183","5","29","Studio","f","0","0","129","37","17467"
"http://airbnb.com/rooms/774931893444749082","Entire Home","33.292","-112.125","4.5","184","4","t","0","0","300","72","79056"
"http://airbnb.com/rooms/774995364320334166","Entire Home","33.51453","-112.05666","5","93","3","t","0","0","253","74","68521"
"http://airbnb.com/rooms/775215120682614909","Private Room","33.55317","-112.05846","5","56","1","t","0","0","93","64","21784"
"http://airbnb.com/rooms/775316941988858172","Entire Home","33.47438","-112.01784","5","34","2","f","0","0","206","81","61068"
"http://airbnb.com/rooms/775322452785974412","Entire Home","33.45757","-112.08005","5","80","Studio","f","0","0","148","60","32501"
"http://airbnb.com/rooms/775328063985107209","Entire Home","33.45851","-112.08046","0","125","Studio","f","0","0","144","59","31095"
"http://airbnb.com/rooms/775331298018617197","Entire Home","33.45778","-112.07831","4.8","218","Studio","f","0","0","122","59","26345"
"http://airbnb.com/rooms/775333438231172657","Entire Home","33.45914","-112.07866","0","4","2","f","0","0","189","100","69174"
"http://airbnb.com/rooms/775366486749353532","Entire Home","33.43588","-112.08512","0","18","3","f","0","0","399","67","97844"
"http://airbnb.com/rooms/775401642949212699","Entire Home","33.557","-112.074","5","163","3","t","0","0","216","77","60873"
"http://airbnb.com/rooms/775441212686804003","Entire Home","33.35944","-111.97492","4.7","98","2","t","0","0","145","66","35028"
